"","Date","station","species","detected","url","geom"
"1608",2024-01-26,"vacc","Humpback whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1609",2024-01-25,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1610",2024-01-25,"vacc","Fin whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1611",2024-01-25,"vacc","Right whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1612",2024-01-25,"vacc","Humpback whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1613",2024-01-24,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1614",2024-01-24,"vacc","Fin whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1615",2024-01-24,"vacc","Right whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1616",2024-01-24,"vacc","Humpback whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1617",2024-01-23,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1618",2024-01-23,"vacc","Fin whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1619",2024-01-23,"vacc","Right whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1620",2024-01-23,"vacc","Humpback whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1621",2024-01-22,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1622",2024-01-22,"vacc","Fin whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1623",2024-01-22,"vacc","Right whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1624",2024-01-22,"vacc","Humpback whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1625",2024-01-21,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1626",2024-01-21,"vacc","Fin whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1627",2024-01-21,"vacc","Right whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1628",2024-01-21,"vacc","Humpback whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1629",2024-01-20,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1630",2024-01-20,"vacc","Fin whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1631",2024-01-20,"vacc","Right whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1632",2024-01-20,"vacc","Humpback whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1633",2024-01-19,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1634",2024-01-19,"vacc","Fin whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1635",2024-01-19,"vacc","Right whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1636",2024-01-19,"vacc","Humpback whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1637",2024-01-18,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1638",2024-01-18,"vacc","Fin whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1639",2024-01-18,"vacc","Right whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1640",2024-01-18,"vacc","Humpback whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1641",2024-01-17,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1642",2024-01-17,"vacc","Fin whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1643",2024-01-17,"vacc","Right whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1644",2024-01-17,"vacc","Humpback whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1645",2024-01-16,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1646",2024-01-16,"vacc","Fin whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1647",2024-01-16,"vacc","Right whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1648",2024-01-16,"vacc","Humpback whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1649",2024-01-15,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1650",2024-01-15,"vacc","Fin whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1651",2024-01-15,"vacc","Right whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1652",2024-01-15,"vacc","Humpback whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1653",2024-01-14,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1654",2024-01-14,"vacc","Fin whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1655",2024-01-14,"vacc","Right whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1656",2024-01-14,"vacc","Humpback whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1657",2024-01-13,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1658",2024-01-13,"vacc","Fin whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1659",2024-01-13,"vacc","Right whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1660",2024-01-13,"vacc","Humpback whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1661",2024-01-12,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1662",2024-01-12,"vacc","Fin whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1663",2024-01-12,"vacc","Right whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1664",2024-01-12,"vacc","Humpback whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1665",2024-01-11,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1666",2024-01-11,"vacc","Fin whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1667",2024-01-11,"vacc","Right whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1668",2024-01-11,"vacc","Humpback whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1669",2024-01-10,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1670",2024-01-10,"vacc","Fin whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1671",2024-01-10,"vacc","Right whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1672",2024-01-10,"vacc","Humpback whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1673",2024-01-09,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1674",2024-01-09,"vacc","Fin whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1675",2024-01-09,"vacc","Right whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1676",2024-01-09,"vacc","Humpback whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1677",2024-01-08,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1678",2024-01-08,"vacc","Fin whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1679",2024-01-08,"vacc","Right whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1680",2024-01-08,"vacc","Humpback whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1681",2024-01-07,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1682",2024-01-07,"vacc","Fin whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1683",2024-01-07,"vacc","Right whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1684",2024-01-07,"vacc","Humpback whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1685",2024-01-06,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1686",2024-01-06,"vacc","Fin whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1687",2024-01-06,"vacc","Right whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1688",2024-01-06,"vacc","Humpback whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1689",2024-01-05,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1690",2024-01-05,"vacc","Fin whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1691",2024-01-05,"vacc","Right whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1692",2024-01-05,"vacc","Humpback whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1693",2024-01-04,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1694",2024-01-04,"vacc","Fin whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1695",2024-01-04,"vacc","Right whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1696",2024-01-04,"vacc","Humpback whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1697",2024-01-03,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1698",2024-01-03,"vacc","Fin whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1699",2024-01-03,"vacc","Right whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1700",2024-01-03,"vacc","Humpback whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1701",2024-01-02,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1702",2024-01-02,"vacc","Fin whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1703",2024-01-02,"vacc","Right whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1704",2024-01-02,"vacc","Humpback whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1705",2024-01-01,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1706",2024-01-01,"vacc","Fin whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1707",2024-01-01,"vacc","Right whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1708",2024-01-01,"vacc","Humpback whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1709",2023-12-31,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1710",2023-12-31,"vacc","Fin whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1711",2023-12-31,"vacc","Right whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1712",2023-12-31,"vacc","Humpback whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1713",2023-12-30,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1714",2023-12-30,"vacc","Fin whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1715",2023-12-30,"vacc","Right whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1716",2023-12-30,"vacc","Humpback whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1717",2023-12-29,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1718",2023-12-29,"vacc","Fin whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1719",2023-12-29,"vacc","Right whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1720",2023-12-29,"vacc","Humpback whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1721",2023-12-28,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1722",2023-12-28,"vacc","Fin whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1723",2023-12-28,"vacc","Right whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1724",2023-12-28,"vacc","Humpback whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1725",2023-12-27,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1726",2023-12-27,"vacc","Fin whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1727",2023-12-27,"vacc","Right whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1728",2023-12-27,"vacc","Humpback whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1729",2023-12-26,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1730",2023-12-26,"vacc","Fin whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1731",2023-12-26,"vacc","Right whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1732",2023-12-26,"vacc","Humpback whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1733",2023-12-25,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1734",2023-12-25,"vacc","Fin whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1735",2023-12-25,"vacc","Right whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1736",2023-12-25,"vacc","Humpback whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1737",2023-12-24,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1738",2023-12-24,"vacc","Fin whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1739",2023-12-24,"vacc","Right whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1740",2023-12-24,"vacc","Humpback whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1741",2023-12-23,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1742",2023-12-23,"vacc","Fin whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1743",2023-12-23,"vacc","Right whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1744",2023-12-23,"vacc","Humpback whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1745",2023-12-22,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1746",2023-12-22,"vacc","Fin whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1747",2023-12-22,"vacc","Right whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1748",2023-12-22,"vacc","Humpback whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1749",2023-12-21,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1750",2023-12-21,"vacc","Fin whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1751",2023-12-21,"vacc","Right whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1752",2023-12-21,"vacc","Humpback whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1753",2023-12-20,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1754",2023-12-20,"vacc","Fin whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1755",2023-12-20,"vacc","Right whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1756",2023-12-20,"vacc","Humpback whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1757",2023-12-19,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1758",2023-12-19,"vacc","Fin whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1759",2023-12-19,"vacc","Right whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1760",2023-12-19,"vacc","Humpback whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1761",2023-12-18,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1762",2023-12-18,"vacc","Fin whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1763",2023-12-18,"vacc","Right whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1764",2023-12-18,"vacc","Humpback whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1765",2023-12-17,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1766",2023-12-17,"vacc","Fin whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1767",2023-12-17,"vacc","Right whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1768",2023-12-17,"vacc","Humpback whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1769",2023-12-16,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1770",2023-12-16,"vacc","Fin whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1771",2023-12-16,"vacc","Right whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1772",2023-12-16,"vacc","Humpback whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1773",2023-12-15,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1774",2023-12-15,"vacc","Fin whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1775",2023-12-15,"vacc","Right whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1776",2023-12-15,"vacc","Humpback whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1777",2023-12-14,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1778",2023-12-14,"vacc","Fin whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1779",2023-12-14,"vacc","Right whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1780",2023-12-14,"vacc","Humpback whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1781",2023-12-13,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1782",2023-12-13,"vacc","Fin whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1783",2023-12-13,"vacc","Right whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1784",2023-12-13,"vacc","Humpback whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1785",2023-12-12,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1786",2023-12-12,"vacc","Fin whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1787",2023-12-12,"vacc","Right whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1788",2023-12-12,"vacc","Humpback whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1789",2023-12-11,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1790",2023-12-11,"vacc","Fin whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1791",2023-12-11,"vacc","Right whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1792",2023-12-11,"vacc","Humpback whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1793",2023-12-10,"vacc","Sei whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1794",2023-12-10,"vacc","Fin whale",TRUE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
"1795",2023-12-10,"vacc","Right whale",FALSE,"http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml",c(-75.2, 37.2)
